,0
spotify:artist:0r7pRzA3yEWqHWVNhhzL37,"Radiosaurus,0"
spotify:artist:19jBKBdWSRyGCx67o2IwrS,"The Quincies,0"
spotify:artist:048FBwXjFYBWxSggPDipic,"Maximo Park,53"
spotify:artist:7sx3r4lMo079vO7lIi0fng,"Lanterns on the Lake,41"
spotify:artist:1F7QDWyZTLGzkyGLgFjEhU,"Pigs Pigs Pigs Pigs Pigs Pigs Pigs,32"
spotify:artist:0uo6UbyUYXbG4xBT7vBGSx,"Wilma Archer,41"
spotify:artist:6FKokxvL5PCWIxrVhMyDgI,"Demob Happy,46"
spotify:artist:0VeQgI9lzgoOMszAOq0iml,"Richard Dawson,39"
spotify:artist:0Cgijkl49Ktl93nFDK9CTi,"Pete McCredie,31"
spotify:artist:73Y01xwhmpeq2qq9KLaRFZ,"Holy Moly & The Crackers,32"
spotify:artist:0U7iI0Dk4Ojvi17nZboNO4,"Vacations,49"
spotify:artist:6i8MZ4c7wCKrVsdzcRQU3r,"Crawford Brothers,17"
spotify:artist:75N6Yqy7Bb2LhBCyxsQ7cm,"Kubichek!,3"
spotify:artist:1uNm4d6zPxxzWw6Skc3Nyl,"Milky Thred,21"
spotify:artist:4ehPZGI4eWVMPOlwdRgHjt,"Let's Buy Happiness,6"
spotify:artist:1Bg8j6719LJazGwc0NiwvF,"DYER MAKER,13"
spotify:artist:1encmCrtctYmRiJBUuqZN7,"Jen Buxton,13"
spotify:artist:1tJJwnqQg19BPy4hNBVE17,"The Pits,13"
spotify:artist:2xQ0QRK08xh3WWBf2RKpsm,"Rum Jungle,15"
spotify:artist:784wUZLRWb4bJ34oHPQ2Fg,"Cooks & Bakers,16"
spotify:artist:6Ira52CeBEMkvuBhOvEhHx,"The Yada Yada Yadas,1"
spotify:artist:3Ujs2l41EHubj2KEfMXBOJ,"Cornstalk,1"
spotify:artist:4DLToMZO75LOhtPp4vq7w1,"Stranger Than Friends,1"
spotify:artist:4ENBZ6DnpN9f083LB1V00g,"SHRIMP,0"
spotify:artist:4cJD6vkoIA6LXy4tReBiJr,"Cherry Stain,2"
spotify:artist:5o6MVgs3XBwNXcnXSPN7cR,"OILBARON,8"
spotify:artist:5phEMMGMU5K2LAoGkFQxzR,"Mild West,5"
spotify:artist:6LZ9PLlrea4f1JZycPxsyC,"e4444e,13"
spotify:artist:6XCqATx1Hzlx8QViWdNkQg,"Tired Minds,1"
spotify:artist:6cjTyYsikaOuoBLHtgqsbl,"BONZA,1"
spotify:artist:6vqMsOdhsIsYgeg19qi92J,"Rort Menace,1"
spotify:artist:1rT2DYzj3q6QnrxaqF4jnN,"Fangclub,38"
spotify:artist:6lyku6lhbB3tLc3Dghs5CM,"The Frames,40"
spotify:artist:7IdPmzvB3PugXieZE9vS4S,"Girl Band,39"
spotify:artist:0wXaC3fHGVXbhwn5iLZMMi,"Just Mustard,31"
spotify:artist:3KozMLMh8J2iR3jmwndtfX,"Otherkin,35"
spotify:artist:6BCpGC485tSshwjemmeAmd,"The Scratch,30"
spotify:artist:7BDvurihyagH0uSPNDJX7d,"Pillow Queens,29"
spotify:artist:3w2hr2LR5vg8YaqxmNIl4o,"Girlfriend.,3"
spotify:artist:7GM8paBzxr0QDhZ400GMas,"Butterfly Explosion,5"
spotify:artist:0nv71KhTXUkSKjZVnd9IL7,"Central Hall,2"
spotify:artist:2CTj7hoqtblbeJycC6J0WT,"Wolves Of Youth,7"
spotify:artist:2HmnALl2GrcNUuI9C5visw,"Oh Boland,1"
spotify:artist:51XeT4Q4RFstPgJG4V1Tjf,"Tribal Dance,2"
spotify:artist:5RefEtIl6QxQ6HL97N3ISX,"RUN iN RED,6"
spotify:artist:6T2pk5T8c4Wi61x1v84sUa,"The Laurie Berkner Band,53"
spotify:artist:2iYByRd5wrZXBbmTyrISfC,"Dan Zanes,44"
spotify:artist:22i7mJS6yYaRWCe9wxKg78,"The Terrible Twos,34"
spotify:artist:4qIIexaFmYNueu5mnSQnzU,"Ralph's World,35"
spotify:artist:2RmT9R0322WMFN5x3OHMQe,"The Okee Dokee Brothers,43"
spotify:artist:2AdaJlzNcOpdrvMSBN92Wp,"Ella Jenkins,34"
spotify:artist:3nkUcLzl9v6cIxFI6cvTeD,"Imagination Movers,36"
spotify:artist:3SVdZYt3fcPEWmC6iT2Jeb,"Jurassic Joe,26"
spotify:artist:7aE8W5iYgYNhwg4cWwHwuE,"Poco Drom,12"
spotify:artist:4JSWvkbDnumAidofuVTCrD,"Frances England,33"
spotify:artist:20jDeqVyKIXRSo4l6ORIWX,"Sugar Free Allstars,10"
spotify:artist:5sGtc7Y69V5jslrvAzSYxK,"Gustafer Yellowgold,14"
spotify:artist:0G7JrLPvqOjHcv891aUiUb,"Little Miss Ann,14"
spotify:artist:0L4BQHXbos0swv0RF7MNsn,"Bubboon's Tunes,1"
spotify:artist:1liqgCbpEcVHazfOTQuzB5,"Stacey Peasley,7"
spotify:artist:1mmtvYjQNZ4rNL20mT1wDp,"Tim Kubart,11"
spotify:artist:1y9ffc8lvZ9WdHlwSNBbfH,"Octopretzel,12"
spotify:artist:2zyKXIN7xI0hXx4ECKaU8u,"The Mudcakes,4"
spotify:artist:4P8b5ax5ZnEIhrf1elnBPL,"Rhythm Child,9"
spotify:artist:6j1Jkfj88PbrT2xJudBNK0,"The Missing Piece,3"
spotify:artist:5G1CClDRc6FZWG7ec1HAIO,"Joel Caithamer,0"
spotify:artist:5LuN0vWI22qPtY4NHTZyw8,"The Green Orbs,1"
spotify:artist:5lcjW5O3oGKG5tztHsHXp0,"The Deedle Deedle Dees,1"
spotify:artist:5lkyFt8vKwyB4rJADTj9pE,"Eli Rosenblatt,5"
spotify:artist:6FhfWrn7f8y6OI8JZV2P3g,"Ants on a Log,5"
spotify:artist:6HNyh3OjS4kl0d4Nq7cbnE,"Heidi Swedberg and the Sukey Jump Band,1"
spotify:artist:6f5APYg56u80DyFQK3KN8v,"Max Tell,0"
spotify:artist:6hSKwgHW3ugR3FHuMNUHJx,"Two of a Kind,4"
spotify:artist:6sl5wIdQEG7qCS0Ry1388G,"Lucas Miller,4"
spotify:artist:7akaPeYBagrJTbP6rQr4yd,"Steve Weeks,2"
spotify:artist:0nV7SiEIVtPLTSJ6NwWDGj,"Creeper,46"
spotify:artist:3uT7nEkZwWc2GBiqUZGoOe,"Aqualung,49"
spotify:artist:4ddt8PPvmWrI9mJQy1VrIG,"Band Of Skulls,51"
spotify:artist:601g3yFaEu1D7gjvuk9TbH,"Lucy Kitchen,35"
spotify:artist:0NAPmlw3oOKJ3BD7qcjLdQ,"Delays,32"
spotify:artist:2cWGltn2fZoaAiIhuQyw5h,"The Manatees,22"
spotify:artist:2NArEZZRL1k5UK5p1PBife,"Wild Front,30"
spotify:artist:4Nc0bSHOyLhc10qbLmjPqZ,"Sean McGowan,19"
spotify:artist:0ga1I3CLKcO7D0MxFGAO7g,"Pioneers,16"
spotify:artist:5z9D6vqMsRgPPNgWymrMYb,"Dead! Dead! Dead!,0"
spotify:artist:06DOxsl6CldgXl8k2mVw0s,"Hercules Morse,0"
spotify:artist:0ckpZmVufwFdNcBqOVre6E,"Charley Stride,1"
spotify:artist:229pM4nL7b1xAcjebWspPV,"Circus of Five,0"
spotify:artist:3i4ilsOqx0R74GPT2OKP3Q,"Scarecrow Boat,1"
spotify:artist:4gdvuFkXDDZ1mB5OHFvlen,"We Know John,0"
spotify:artist:52QNqtBWhMJVYg30fB3Pc3,"James Baxter,1"
spotify:artist:5AJd82zryt00I8hdt3G3EF,"Lighten Up Laura,0"
spotify:artist:5eUZzqmKB62u8YepmdTPu6,"Cat Eliza T,0"
spotify:artist:5yw78hJJuwFiA9py4Z9Yrr,"The Disconnect,0"
spotify:artist:3s398TKZNahAURRacx7oIT,"Ian Brown,52"
spotify:artist:7DruTvBV7owt1aSAZHsU58,"Viola Beach,50"
spotify:artist:5y2gqEBgEF1tqyznJ605DY,"Gareth Heesom,25"
spotify:artist:3DNzjUuJD51tAN4f7kOfFy,"Man & The Echo,26"
spotify:artist:5KyAFIhMw69IMOud8Ub20y,"32 tens,28"
spotify:artist:5Qj5Wwn5TrlAC3Tdr0AVMT,"The Zangwills,26"
spotify:artist:24UJaXGucZOWD6sPZgoHSE,"The Winachi Tribe,25"
spotify:artist:25AJmme9cOUgoVXKjXMNjV,"Milestones,28"
spotify:artist:3ZEVCSPdokOgNx4uaueOdi,"The Roughneck Riot,30"
spotify:artist:6JDn6FwS77i5G5gJrAXY1i,"Baltic Fleet,16"
spotify:artist:6jTrQZVVYFYokSRQh1oWQ3,"The Mighty Bossmags,0"
spotify:artist:77Sd4pIlzy0eYJkbC5NtPP,"The Diving Bell,0"
spotify:artist:4o3jeZpPozpIWmVHYS0WIm,"Danxia,3"
spotify:artist:1oHRlVvzhRtgFOsjfLMTrD,"Slowhandclap,0"
spotify:artist:5tIXFM4sGNRR4Oo3hLbFdf,"Mick Flannery,51"
spotify:artist:505IK3HblsNtDKDac0Dedd,"Yenkee,30"
spotify:artist:4S02P3R8YZkZGM79HEH7ov,"Rowan,19"
spotify:artist:4ZWhakcHJNYrw1hMX3pAV3,"Simple Kid,24"
spotify:artist:3QO9am9tQQVlBNZBLCiMjr,"The Shaker Hymn,11"
spotify:artist:0n21GeRyqvoD6q21UVtBHg,"God Alone,6"
spotify:artist:2xw4C1TUN0tBS940Hb4cke,"Boa Morte,7"
spotify:artist:3aTPHHQklWiBhXpGr0Ujx0,"Clare Sands,6"
spotify:artist:0PcWwFGa11raWMsd9cfUEt,"The Niall McCabe Band,8"
spotify:artist:6Z2IrTqPj0q5ShlhNsDfJt,"Brainwave,0"
spotify:artist:6guU5aYxp6tE89Kp0MrwVq,"Fingersmith,1"
spotify:artist:6ip5uszlMsDKvv1mXzS89A,"Terriers,0"
spotify:artist:6lhX9yWWQu3rzMm7SyMSks,"The Last Vinci,0"
spotify:artist:6mPVBGXOdrLtHX0sTuxvmz,"The Shed,0"
spotify:artist:6nwyjBTV5GAkLmpPW0As4O,"Goldfish Syndrome,1"
spotify:artist:6s5Th6Xr2mQhrLPrOwwBVB,"Siân Brown,0"
spotify:artist:72Iwz2xL28mNgh9xyHh2LH,"Rulers Of The Planet,0"
spotify:artist:75hF7yir4z64cqGcta2osI,"Kellie Lewis,0"
spotify:artist:76a0Xsv0o1Zyg7ooFaT8Sa,"Stanley Super 800,0"
spotify:artist:6lyMYewq2SuTFIXgiv7OxH,"Inhaler,53"
spotify:artist:6EGnIjpNcG5bArBuOxcgJ7,"Robert John Ardiff,44"
spotify:artist:1bxeEDbDezTYXbyDNvIIT0,"Ham Sandwich,27"
spotify:artist:23haBt5v4eOq0hA9sfoLde,"Tandem Felix,19"
spotify:artist:7G3EOvlud2ZumHznucmZPc,"Participant,31"
spotify:artist:03eJ5Pqar7taN8EomeFAMm,"Columbia Mills,20"
spotify:artist:7bgrzwuTXzlT4cAeyBfhKw,"Young Earth,3"
spotify:artist:02n0fQdLRSER2wNgdvkQeb,"Owensie,0"
spotify:artist:044gADcrBPP0ycZjhr0DKR,"Lie Ins,0"
spotify:artist:0BXeoSaRIoFpAENg9A7RV9,"Biggles Flys Again,0"
spotify:artist:0UkvB7NhNVjuCfjRGjAhdG,"Yeh Deadlies,0"
spotify:artist:0Wc4JbpLOlMEDEyiALZXWL,"VLLNS,0"
spotify:artist:0b7hpQXhQXmm4kal1z2JHu,"TabloidTv,0"
spotify:artist:0r9bT7ByGJBIbD5gUWt8F4,"Everything Shook,0"
spotify:artist:6PT0ESp9q1zz13F4mCOc6g,"Garrett Goodman,0"
spotify:artist:6fB2D85hn56JzRBTlCG0nw,"Rachael Lavelle,2"
spotify:artist:6fgCqPLseTtoW658y6TOb7,"Swimmers Jackson,1"
spotify:artist:6rjl6Zj84S9TBf3GCdCPxY,"Lű Tysky,0"
spotify:artist:72iCr3zKpTEND3ezPqFKw0,"Native Ensemble,0"
spotify:artist:7HeDF0MzzEfHYhJjqv5H6f,"Hands up Who Wants to Die,0"
spotify:artist:7KNUiuJlWIFlzAQaanHa4a,"Changing Gears,0"
spotify:artist:7b7yYdPbGemkyqjOrsMnK8,"Atticus,1"
spotify:artist:7i55eJdtp0QnY09GsVIsfh,"Aural Air,0"
spotify:artist:25ftgUzdQafd18sV63fz7r,"Afterlife to Ashes,0"
spotify:artist:4AQrqVz6BYwy29iMxcGtx7,"Roosevelt,56"
spotify:artist:0ukTMXxhJcqoLX7di3nz3o,"Christopher Robin,31"
spotify:artist:6cygXcdDbn6TWUqQR1MXb5,"Franklin,22"
spotify:artist:2smIYHG8PWRHhqQCAnUJh9,"Colt,44"
spotify:artist:3LjfV43PERVCik8bEw4JGf,"Lumber,16"
spotify:artist:4ChkQjoezu2OsPySOAWyEZ,"JARA,23"
spotify:artist:71ubjpDWcLYfl98YpNudTa,"Rinse,7"
spotify:artist:5vkekbjfzIJcMRxgkFk7hY,"Boilermaker,13"
spotify:artist:6JTnAFJE51NYEDTPTrnfmt,"Jargon,21"
spotify:artist:1etZp5hywKfQFV4A3BQHMF,"Starmarket,12"
spotify:artist:0b7GjSwQtW3q3l9s0LMZih,"Second Wind,5"
spotify:artist:0cDSLcF5INoIiYOzuKxVWk,"Instill,0"
spotify:artist:13hNJH6HynDlNw852HfVb9,"Fever Pitch,0"
spotify:artist:1LWvpLLSKj5QnNlW228U5c,"JaQuay,0"
spotify:artist:1P8dzIDg5byO0R8b7glLNh,"The Deadwood Divine,0"
spotify:artist:1YtudC5jDQg7kbTTx1veBW,"Hope Springs Eternal,0"
spotify:artist:1ZJqxP8IjS0WAEOZHbZbOK,"Unherd,0"
spotify:artist:1iDyYKatMpiAIKrsmDXS6I,"End Of The Line,0"
spotify:artist:2MVnPIA4uTjwDc7hRvcMQB,"Gregor,2"
spotify:artist:2OdQrGwuZgQ0YGzpkrxwDx,"Mainspring,0"
spotify:artist:1DWdrXUl8Is6chkydVxfaA,"Dedicated To Dedications,0"
spotify:artist:27D86jGLq10Xg76Ep8oX7y,"A Rocket Sent To You,0"
spotify:artist:29Jv60KkkwYY6j4xLVWrHi,"Day Action Band,0"
spotify:artist:2DsJ50nKoO5hIFiimES88c,"Biblical Proof Of UFOs,1"
spotify:artist:2H1chgJXpg2Ze8dEcB3wyk,"Muckafurgason,2"
spotify:artist:2HLGJAAkHYNrYmcdoIgFna,"Two Weeks From Tomorrow,0"
spotify:artist:2IzzHFQZ5Q6ZEQ6ezfKkxG,"Speedwell,1"
spotify:artist:2JFeTcCoKs2RLU37kxC4XV,"The Silent Type,0"
spotify:artist:2Y7RpEHJ35w7FjeLZIefGd,"The Holiday Plan,0"
spotify:artist:2aIww4bgYmJW8XpJBJnRTK,"Nathaniel Sutton,0"
spotify:artist:05PimoFua5crVHetU33oQK,"Clair De Lune,2"
spotify:artist:0MYcQuHvgR1so5RxL3cHeB,"Race Car Riot,2"
spotify:artist:1BkSohqYwYSxVxs13B0f15,"Ride Your Bike,3"
spotify:artist:1CVcHf3dLjVpCXMjdOPhhj,"So Sad Althea,0"
spotify:artist:1hDdg5JIduQvkaLsUN22Rx,"Magstatic,2"
spotify:artist:1jSUlMfC2rH8KsjSnI46i4,"Dead Red Sea,1"
spotify:artist:2CdIqlgJvP3VyGSexmi185,"The Paper Champions,0"
spotify:artist:2n4qMZkChM5zZAvM7OpqQn,"David Singer & The Sweet Science,0"
spotify:artist:3CtOrPXZ2FaK1yCU153jsS,"The 101,1"
spotify:artist:3JdweVCBApd1867nFn5PLW,"Lock And Key,2"
spotify:artist:4cHtgM7lauSNaau5uAm5Cc,"F.S. Blumm,39"
spotify:artist:4KRGjXEJ1yed7F3ALFOAEO,"Milosh,33"
spotify:artist:77SQlBEZyyJ7neYnlp0cDl,"Benoît Pioulard,37"
spotify:artist:5Uy8Skuxzxf38jMDTndKIU,"Populous,40"
spotify:artist:6Bpr6Jvb2Ic7WlzPD9EPJT,"Jan Jelinek,37"
spotify:artist:5xMtVcziLHpIwD9iNWPOM6,"Casino Versus Japan,37"
spotify:artist:7a7MvRxJIoVblndypH8XgC,"Isan,31"
spotify:artist:3z9ViU2XA9UggOyGCkuCuW,"Schneider TM,27"
spotify:artist:57OTTQNo2lt78ydJsxwOLm,"Manual,28"
spotify:artist:28d8oiCt6QMG9d5i95Pn5h,"Donna Regina,12"
spotify:artist:5iTn5dJcAOVdyIzK1AN0pW,"Wechsel Garland,11"
spotify:artist:09DkgM1KvW5s35v7tk5TXP,"Khonnor,13"
spotify:artist:5QATXPPyP5f3UWtwTc15Y9,"Benni Hemm Hemm,13"
spotify:artist:0vqrabDdcrmScLeHinPCJe,"Domotic,7"
spotify:artist:14epVmvJSkurE9Jj0m5AEG,"Contriva,7"
spotify:artist:48bWF4XCuTGBFsp4CAx5Ud,"Borko,6"
spotify:artist:1HE8t2EkNMwEy1tcPL9PbQ,"Marc Hellner,3"
spotify:artist:5RbFACKC7XvaFNyRXskOob,"Iso68,4"
spotify:artist:6APpRMrzLz079f5DK3lPLF,"Clue To Kalo,3"
spotify:artist:0exhrQcReCdr11oPbOh22M,"Deaf Havana,52"
spotify:artist:6iLEBUFSlFyOzHnMtpqYuN,"Alfie Indra,33"
spotify:artist:4qNZw759AdHSMugyDMrIlF,"Let's Eat Grandma,42"
spotify:artist:0aq2fCpDaNe60p3ketTtoh,"Sink Ya Teeth,31"
spotify:artist:4ZGsCHHflJbvAASuxBG6ae,"Tom Baxter,32"
spotify:artist:00P2dAOymeYKFx4OSaVgw1,"Gaffa Tape Sandy,30"
spotify:artist:2WZfCTpqwLC3MTIGmLrzaJ,"Bessie Turner,24"
spotify:artist:7Itp4KpafVlAb71Ey7GVfM,"Reno & Rome,24"
spotify:artist:0GMwjEjIPIP4188Hyrjm69,"Ducking Punches,25"
spotify:artist:66K32Nf60ApgFmhDLGJNtL,"Umbrella Assassins,1"
spotify:artist:08PuuSF1sBr2NwEpxWaXo6,"The Kabeedies,4"
spotify:artist:7buanjmCabK0mJs0hiTZCY,"Sun Scream,2"
spotify:artist:0xnQLDQdsgWs9s04rraaWv,"Leaone,8"
spotify:artist:3aezfa1kjnasUvY4W9woLA,"Mega Emotion,1"
spotify:artist:6X1cerKQ4rlbK4UefAxMd0,"Dusky Sunday,1"
spotify:artist:7uiY8XMCTh8dHKfZDZm24N,"Hydra Lerna,1"
spotify:artist:2bXCQtgkSMN4MTfFiUic0A,"War Waves,1"
spotify:artist:2w3hzP5sPBkJKrqfhmbEGt,"Light Skies Darken,0"
spotify:artist:6qE0juJY0fiuJEb8pvKCQm,"Kulk,0"
spotify:artist:6unqrJxdXZSNKHPDbluRGx,"Wrest,25"
spotify:artist:12r1tAI9Mg53tgSqikDjGZ,"The Tracks,19"
spotify:artist:7ElOSsPy7yzhfnm8SZU8Iz,"Indigo Velvet,26"
spotify:artist:13c9hmDE4mH2u9ouPagKXS,"Painting Rockets,16"
spotify:artist:7hC74DRW4q3obXLB5lTq4F,"swim school,16"
spotify:artist:6NtNSF5izN1QKj8VHLCz4F,"Cameo Habitat,16"
spotify:artist:1K9hZ7uYbiVLEYhV4SFrOA,"The Spook School,28"
spotify:artist:3c4RR3AgO5GsbykWOjdpce,"Gus Harrower,10"
spotify:artist:7iJKAXDv5RT0GHgVHmrAjD,"The Cherry Action,0"
spotify:artist:7oTufLwsKobQtLxSdBJnVx,"The Sweet Melindas,0"
spotify:artist:6zmS89TFRp66GYma2uwLDt,"Le Thug,1"
spotify:artist:0FhFoXAX0LhNNoc6b5XCzQ,"The Eastern Swell,0"
spotify:artist:0GJijuZZquv7uFhlDt3pfa,"The Last September,0"
spotify:artist:1YlcGsT78vjsjhzjrHi3fj,"Very Well,0"
spotify:artist:2S0iwGoWwPtylcXhftdweR,"The Food Banks,0"
spotify:artist:2dRxV4pzt94o6lgzspTJzw,"Errant Boy,0"
spotify:artist:2tiLBRcWm594sUSdq27UNl,"Vive La Rose,0"
spotify:artist:7EFB09NxZrMi9pGlOnuBpd,"The Horrors,51"
spotify:artist:2p55ldnwVuB7xKXBLHDB2y,"Get Cape. Wear Cape. Fly,30"
spotify:artist:5ryYQaYPltS7u7tjByRM3K,"BILK,30"
spotify:artist:3rHu1DwCzIBlqvzUIEA2lc,"Missing Andy,22"
spotify:artist:7w0e6inAfRWIEb9tWVgB7a,"These New Puritans,35"
spotify:artist:2SVCfTOo4m5P7mnwa86CEz,"Youth Club,27"
spotify:artist:08kAhC7OUPdnD0dGaX5OLG,"The Trusted,19"
spotify:artist:4HlHtPaIcHAN8RIQFrHg8H,"Rubber Jaw,23"
spotify:artist:6fD5uxjcSC0aF0FO61e5id,"Death Of Guitar Pop,22"
spotify:artist:7o9lV8TDW5DTrjsFgFMGSq,"New Town Kings,22"
spotify:artist:3BAsc8H2ekYaX5e2pDjRP8,"Shooty and the Bang Bang,0"
spotify:artist:6J1VppHrr9DDCUAylSxHco,"Vivacity,1"
spotify:artist:065kpoKYXPKNBMIcCGs644,"Frett,1"
spotify:artist:0GE5HgJchq2urDVnSFmTmP,"The Lamplight Club,0"
spotify:artist:1JZHvu4kvmcinqZ4Tr4szd,"Audrey Ripper,0"
spotify:artist:2hz9vJNosN8t6obX6wuBC5,"Sunday Arches,1"
spotify:artist:4ELPYATckfgCRPWCgl6o9C,"The Fishes And I,0"
spotify:artist:51zKqUh8ad3oSGLiufkGfs,"The Muffin Heads,0"
spotify:artist:5Yvc1khe6D2Dk1hQa1BjSm,"Counties,0"
spotify:artist:5nl8KOMb0FeYUzd46byfKc,"Ransoms,0"
spotify:artist:6eXJslu7IJJ6Ej8Czbd0iO,"Reuben And The Dark,48"
spotify:artist:2bs3QE2ZMBjmb0QTqAjCj3,"Preoccupations,41"
spotify:artist:1uPcEitVTkNP5QpUtTbxqq,"Sea of Lettuce,33"
spotify:artist:4mXA7wTTHSpP0T2cgHmlVE,"Benjamin Longman,28"
spotify:artist:1r91NdWQEbBU5JjILGYrTu,"Hayden McHugh,31"
spotify:artist:7lghcHbrdt7sqHWeya15aV,"Mariel Buckley,27"
spotify:artist:7qugSH6OA23DE6I5v4kpdv,"Michael Bernard Fitzgerald,27"
spotify:artist:56bnvm60S1fiQKqczVetaG,"The Dudes,29"
spotify:artist:1bnHIRpqKoW3242S9P8oQw,"Hello Moth,15"
spotify:artist:4npHCVcGaPIE7YaKvu348g,"Crooked Spies,2"
spotify:artist:4tpMlUvcKF48wla3f4BAqh,"The Wisers,0"
spotify:artist:55zhRAPniuJrKZKEcGRy6E,"The Northwest Passage,0"
spotify:artist:5Ay4WBloyFuioKmBXXScJo,"The Shiverettes,6"
spotify:artist:5D2m5ezSuDzroZzSbYnb2o,"Mark Andrew Spencer,0"
spotify:artist:5SBM5sDJBsQhRlzhEZRsdu,"Melted Mirror,6"
spotify:artist:5oCjNbbacSWPgnNTEG71EY,"Twenty Centuries of Stony Sleep,0"
spotify:artist:5yRQNG9YyBPNTXl6dbbd6L,"Erwin Vesper,10"
spotify:artist:61AZ5Ir2FscGRBtH4FcdtI,"Emily Loveless,10"
spotify:artist:62CITuiHFixN3wYeLZBIfV,"The Heirlooms,1"
spotify:artist:5JWEBEt8VxHHxYKFmpzjwD,"The Orielles,45"
spotify:artist:7CF3sdtLggXXGXrsCX8veH,"FLING,30"
spotify:artist:5ltIfb6fKhN2sxGic1WRWy,"Scars On 45,35"
spotify:artist:77pAXYe2lPYoIbU54njFFj,"Ego States,16"
spotify:artist:2AN5K8mqn1mcd5DuI7VdXa,"The Light Show,10"
spotify:artist:1KMES1aLfAvFIIsxI29WVq,"The Jarrs,11"
spotify:artist:5T7TSop5FgQri5zp75jZ3G,"Skint & Demoralised,15"
spotify:artist:0VLW6n4Ic4knUiw7jhVAf4,"deepdiver,10"
spotify:artist:4H0h0ujMfp6DfzvgHt0904,"Persian Rug Sale,9"
spotify:artist:5nQybVOGIy5TZ1XK9CaDiS,"Sarah Close,48"
spotify:artist:6XiSck3QPuXk7ho6zlDz3P,"The Bees,41"
spotify:artist:33ReZaGVb63WaJE68WgWuU,"Lauran Hibberd,32"
spotify:artist:5laHtB7O6FKKRzLQOKOMEE,"CHAMPS,40"
spotify:artist:3PkGkJmTotXKubtTksWboK,"Puzzle Muteson,40"
spotify:artist:0K2bb637U0v3bBiwE7vtjQ,"Plastic Mermaids,20"
spotify:artist:61NdtTZaI4ZaMVNySovN0b,"Grade 2,30"
spotify:artist:3l56M0pBVCeuJUISvasl0x,"The Operators,11"
spotify:artist:3FiE645wGpRouKBfhmoRwz,"77:78,20"
spotify:artist:65lXLIfMYPNFI8xLQXnBMp,"Born Ina Barn,11"
spotify:artist:1MPcILKoMCJym9KscdYxuM,"White Town,50"
spotify:artist:6g01TPprAdALKCjAwBYPH1,"Casey Lowry,35"
spotify:artist:7uhNprgXG8aaMqUP256QTM,"The Crooks,28"
spotify:artist:3XK14qCHXoUGMijTpeXiUf,"Richard J. Birkin,31"
spotify:artist:73Iisq0SbU3FuD0zrtG8H1,"Hugmynd,15"
spotify:artist:79Pn5ZJIMo3zUwyooez5xo,"Haiku Salut,23"
spotify:artist:2VVK6d90I8W3hevVGjV0Ml,"Steven Battelle,14"
spotify:artist:4CEuuvb7ghcl5CVdM5JgGH,"The Rooves,12"
spotify:artist:74SMXNbl6HlIAwjFNkk6GZ,"The LEVIS,11"
spotify:artist:2KhxU4UVOm8cVsyIQ7am4y,"Panji and the Buffalo,0"
spotify:artist:3AVrKmyNHR1N9TA14KKfj8,"Plans & Apologies,0"
spotify:artist:3AmoYOLgayO3SZ8egRtla6,"Themakingof,0"
spotify:artist:3oancHG2gCvBxlZ2GZouVA,"Ghost Twins,0"
spotify:artist:4Oc57TVc3t5LyU62AhDTkO,"Biscuit Mouth,0"
spotify:artist:4rGQs5SAPG5qYEUXWe8Mb5,"5 Hills Out,0"
spotify:artist:4uOJtZiM8hNdWpPemjg1Cc,"Crushing Blows,0"
spotify:artist:4ukFm7IZHj6xyWs7eGQxcx,"Gold Codes,0"
spotify:artist:5TBY3fKvEkhnfleTYTLMqf,"My Psychoanalyst,0"
spotify:artist:5ThaEmbSsCKiPxAnTtPcG8,"Arsey Rob,0"
spotify:artist:2a9bCkqCkLvXM0s3uPvR7M,"Elizaveta,47"
spotify:artist:5vuIOnOp6NI06rjLgTpYiY,"Frida Sundemo,50"
spotify:artist:2wunbYU5KWrpI7RCRBkwF0,"Lady Lamb,44"
spotify:artist:3QOwPxkPpGvhbiPaEs7Pnl,"Caitlin Canty,41"
spotify:artist:4qvh2HOvMUhnP7CeoJv9ND,"Shelly Fraley,29"
spotify:artist:4cmbcY03AMf9h2krGBuucg,"Hannah Miller,29"
spotify:artist:3x4KGKJgPLDPzLnx30KONv,"Cara Salimando,27"
spotify:artist:2e0OOXFJ610jkry76XceeS,"Will Knox,39"
spotify:artist:20sShzubGeYpYFNoDY11sK,"Heather Bond,21"
spotify:artist:0Zromf5rQEKfp5ocySlmvY,"Raquel Aurilia,22"
spotify:artist:4SIYVfIuphjET8jlJDL6Kd,"Jenna Bryson,4"
spotify:artist:4auen7cPY5Gv6UxkYFCURG,"Christa Couture,6"
spotify:artist:5CL0KvDo8RnRg1kUmeN7N6,"Mason Brothers,7"
spotify:artist:5nhKvJ5bljkH3eqdEJJQTS,"Grant Campbell,4"
spotify:artist:16DqobWMJy4MbPqQQYccie,"Lesley Pike,6"
spotify:artist:4YE5DoFnNVEePTmy6Ehgpi,"Molly Venter,8"
spotify:artist:4cbdt9SBfgZXNYjgStqwtS,"Kat Parsons,2"
spotify:artist:5KmkYadpMQYeYT0vQZLxgo,"Kirsten Proffit,8"
spotify:artist:3nBggdnAuce07Qp90JeKg7,"Lisa Redford,1"
spotify:artist:5Eh5RH43hT9OPtymci8qfJ,"All Found Out,3"
spotify:artist:5CMrC0V1rTbXypO8j6XjqA,"Loren Radis,0"
